packet_size,request_rate,source_ip,destination_ip,protocol_type,label
991,4.629087327527594,74.231.105.49,192.168.1.1,UDP,normal
494,4.779255753015246,131.222.26.80,192.168.1.1,ICMP,normal
1425,3.1983107375673505,162.93.68.154,192.168.1.1,TCP,normal
516,7.263702442177126,69.49.74.186,192.168.1.1,TCP,normal
330,3.819525696931683,19.96.44.1,192.168.1.1,ICMP,normal
62,0.8550134165689103,110.58.176.60,192.168.1.1,UDP,port_scan
982,271.151226870402,184.239.1.35,192.168.1.1,TCP,ddos
479,4.392520182375192,144.71.197.208,192.168.1.1,ICMP,normal
684,3.340486681184127,151.198.195.22,192.168.1.1,TCP,normal
312,1.4254514204586162,221.236.66.128,192.168.1.1,ICMP,normal
703,9.240384732049465,63.196.85.153,192.168.1.1,TCP,normal
51,0.28168719043712154,171.154.27.232,192.168.1.1,TCP,port_scan
974,2.620430059433526,18.1.125.15,192.168.1.1,TCP,normal
148,8.945014892579088,231.247.115.10,192.168.1.1,UDP,normal
498,7.067141813513349,212.226.161.90,192.168.1.1,ICMP,normal
421,6.485165667318611,235.115.94.70,192.168.1.1,ICMP,normal
302,9.435212425127915,149.65.79.178,192.168.1.1,ICMP,normal
1319,615.7280231289898,16.212.189.28,192.168.1.1,TCP,ddos
69,7.086597531642292,23.125.63.224,192.168.1.1,UDP,normal
66,0.8977748882293085,64.32.247.211,192.168.1.1,TCP,port_scan
648,1.179373907672374,117.143.85.22,192.168.1.1,TCP,normal
644,1.4912191208848262,132.191.215.138,192.168.1.1,UDP,normal
900,4.1654617681811485,171.46.239.99,192.168.1.1,TCP,normal
679,9.630932828611225,213.90.134.77,192.168.1.1,UDP,normal
95,1.9673293933724438,38.209.214.30,192.168.1.1,TCP,normal
948,5.859860060239194,207.119.215.167,192.168.1.1,UDP,normal
877,3.9476457293161364,33.203.212.1,192.168.1.1,UDP,normal
1321,9.258055943160901,108.107.91.87,192.168.1.1,UDP,normal
66,0.30805238876575797,49.143.195.101,192.168.1.1,UDP,port_scan
1361,1.7737766364874128,88.194.112.103,192.168.1.1,TCP,normal
42,0.3234752597764696,188.12.40.214,192.168.1.1,TCP,port_scan
809,803.8818682897104,78.112.241.16,192.168.1.1,TCP,ddos
766,3.5215464659927465,139.108.103.238,192.168.1.1,UDP,normal
708,6.500046143406904,82.158.190.16,192.168.1.1,UDP,normal
651,985.6376493862821,120.27.179.45,192.168.1.1,TCP,ddos
1172,0.7418251563519193,59.167.2.133,192.168.1.1,UDP,normal
79,2.1803020347866835,69.70.201.145,192.168.1.1,UDP,normal
68,0.8507298253584743,92.80.225.173,192.168.1.1,UDP,port_scan
130,9.276602985853497,78.179.4.70,192.168.1.1,UDP,normal
866,995.2175591009533,174.241.5.2,192.168.1.1,TCP,ddos
66,0.34447793125042797,226.215.15.85,192.168.1.1,UDP,port_scan
424,119.631678887783,104.31.119.40,192.168.1.1,TCP,ddos
1332,5.854095173895829,88.46.196.150,192.168.1.1,ICMP,normal
285,4.103214360703862,193.139.249.128,192.168.1.1,UDP,normal
688,4.280983511025181,58.227.43.64,192.168.1.1,ICMP,normal
1340,4.897608405487063,11.57.123.28,192.168.1.1,ICMP,normal
877,6.180480776376478,252.203.117.204,192.168.1.1,ICMP,normal
1483,740.989850954414,106.124.29.21,192.168.1.1,TCP,ddos
864,0.35356590736152893,231.7.152.227,192.168.1.1,UDP,normal
304,7.486723214193088,136.188.211.94,192.168.1.1,ICMP,normal
1249,3.8828022165394054,222.16.34.26,192.168.1.1,TCP,normal
1120,2.2373943574816737,2.247.165.113,192.168.1.1,UDP,normal
693,2.511362777922263,136.51.148.153,192.168.1.1,ICMP,normal
280,834.2375588898235,103.38.153.34,192.168.1.1,TCP,ddos
164,0.24864395931344266,53.215.144.241,192.168.1.1,UDP,normal
40,0.7232384007355388,241.146.181.159,192.168.1.1,UDP,port_scan
262,3.7008057041645976,7.90.120.21,192.168.1.1,TCP,normal
542,272.64676185283304,153.237.227.16,192.168.1.1,TCP,ddos
1014,7.26958750054096,51.88.29.80,192.168.1.1,TCP,normal
1456,1.6839854313561158,125.52.202.32,192.168.1.1,TCP,normal
100,0.9701294734716752,68.53.215.116,192.168.1.1,UDP,port_scan
663,2.8211421650193462,83.95.251.91,192.168.1.1,UDP,normal
1255,3.827240362771437,139.208.66.145,192.168.1.1,UDP,normal
1302,5.055613435898327,165.16.79.217,192.168.1.1,TCP,normal
1222,5.450336264788173,35.174.131.140,192.168.1.1,ICMP,normal
874,0.18170727438414203,159.215.68.49,192.168.1.1,UDP,normal
473,802.802628677472,142.199.43.37,192.168.1.1,TCP,ddos
1338,1.2077896786239217,120.43.185.120,192.168.1.1,TCP,normal
85,0.6120532066028238,173.88.16.10,192.168.1.1,UDP,port_scan
242,8.340462246272542,242.43.98.156,192.168.1.1,TCP,normal
837,5.230019597973594,24.122.152.204,192.168.1.1,TCP,normal
61,0.12235810630344864,149.57.23.100,192.168.1.1,UDP,port_scan
268,0.6097169733189863,6.69.100.184,192.168.1.1,UDP,normal
232,2.353489995179848,39.49.223.42,192.168.1.1,TCP,normal
943,7.020576827109522,2.246.196.158,192.168.1.1,ICMP,normal
1085,0.475558930159682,72.98.240.98,192.168.1.1,ICMP,normal
1228,4.9147973993530725,86.222.182.176,192.168.1.1,ICMP,normal
571,370.6335053101492,19.87.219.1,192.168.1.1,TCP,ddos
684,4.289760371401153,196.225.155.49,192.168.1.1,TCP,normal
1400,0.34230501003503755,21.33.16.2,192.168.1.1,UDP,normal
158,1.307807340774976,165.14.36.201,192.168.1.1,TCP,normal
726,5.193146817224228,119.103.161.64,192.168.1.1,ICMP,normal
61,0.8684107139068978,75.128.233.232,192.168.1.1,TCP,port_scan
720,8.976672208927369,66.161.125.216,192.168.1.1,TCP,normal
656,3.1078527441725625,4.243.27.84,192.168.1.1,ICMP,normal
59,0.8720683788394197,101.71.176.206,192.168.1.1,TCP,port_scan
1127,6.283012920442521,27.123.4.79,192.168.1.1,TCP,normal
1064,0.7149578761183873,95.21.94.60,192.168.1.1,UDP,normal
801,3.0216995146165937,175.150.241.71,192.168.1.1,ICMP,normal
901,5.829535430902057,154.100.129.110,192.168.1.1,ICMP,normal
1093,678.2199391489532,87.79.248.43,192.168.1.1,TCP,ddos
876,0.273195286077068,164.10.20.255,192.168.1.1,ICMP,normal
89,1.8732810302395448,55.50.166.26,192.168.1.1,TCP,normal
697,1.8946952650766489,254.239.228.15,192.168.1.1,UDP,normal
148,8.029567005367216,162.177.183.19,192.168.1.1,TCP,normal
215,5.27106299559348,52.116.84.14,192.168.1.1,ICMP,normal
844,2.4511547330084404,142.218.65.136,192.168.1.1,ICMP,normal
99,3.1620264931830393,4.161.116.69,192.168.1.1,ICMP,normal
72,1.9562700659433494,182.156.40.83,192.168.1.1,ICMP,normal
137,1.6528201678478542,79.238.145.25,192.168.1.1,UDP,normal
40,0.6811689253170611,162.215.229.254,192.168.1.1,TCP,port_scan
1450,2.1568286642196743,230.158.224.129,192.168.1.1,UDP,normal
1316,7.7987627140106826,58.54.213.4,192.168.1.1,UDP,normal
82,2.399400967584651,224.51.76.187,192.168.1.1,ICMP,normal
1187,0.9910742472229144,52.47.134.112,192.168.1.1,TCP,normal
432,5.031291435925702,79.14.119.10,192.168.1.1,ICMP,normal
555,0.8250838473721499,169.155.26.155,192.168.1.1,TCP,normal
469,3.957638363752829,175.38.163.25,192.168.1.1,UDP,normal
201,675.6631136624136,244.92.185.3,192.168.1.1,TCP,ddos
91,0.4494635227232353,24.127.75.179,192.168.1.1,TCP,port_scan
1422,4.270595869136942,50.211.124.188,192.168.1.1,UDP,normal
173,5.417919694917321,37.149.112.104,192.168.1.1,UDP,normal
947,5.8990945270052215,235.154.118.115,192.168.1.1,UDP,normal
337,1.1616799695131095,41.130.214.11,192.168.1.1,TCP,normal
1008,6.526249515926792,121.33.117.188,192.168.1.1,TCP,normal
800,4.74555886628537,12.194.243.199,192.168.1.1,TCP,normal
304,1.224334919706565,194.202.17.200,192.168.1.1,TCP,normal
1270,7.207936162302025,109.28.101.125,192.168.1.1,UDP,normal
804,311.7584626089582,106.152.73.5,192.168.1.1,TCP,ddos
1417,5.736839453150953,194.167.96.193,192.168.1.1,TCP,normal
95,0.9823799920787206,180.93.80.18,192.168.1.1,UDP,port_scan
1298,3.648537963641087,180.14.148.122,192.168.1.1,ICMP,normal
99,0.9931245690749949,9.218.139.176,192.168.1.1,TCP,port_scan
70,0.2901302147279503,179.236.253.233,192.168.1.1,TCP,port_scan
182,8.88467137943936,249.87.99.24,192.168.1.1,TCP,normal
1072,456.5400219985607,10.24.207.30,192.168.1.1,TCP,ddos
515,2.34562460703571,113.188.18.174,192.168.1.1,ICMP,normal
290,9.12013897448077,210.223.194.138,192.168.1.1,TCP,normal
79,0.8457396566708996,171.73.104.223,192.168.1.1,TCP,port_scan
57,0.9633688248475059,148.152.53.238,192.168.1.1,UDP,port_scan
1476,821.1429305800511,175.189.217.13,192.168.1.1,TCP,ddos
1203,2.7314286317050156,236.161.145.251,192.168.1.1,ICMP,normal
308,6.412445370704095,141.117.184.143,192.168.1.1,UDP,normal
560,0.888418350619473,166.105.233.27,192.168.1.1,UDP,normal
131,3.640376203877587,70.147.168.170,192.168.1.1,ICMP,normal
99,0.985365602010411,4.246.133.142,192.168.1.1,UDP,port_scan
50,0.6113193541561633,18.247.91.174,192.168.1.1,UDP,port_scan
48,0.30503310499906067,164.241.100.57,192.168.1.1,UDP,port_scan
144,603.3710439010445,165.5.161.42,192.168.1.1,TCP,ddos
456,1.8752166590574932,6.172.136.13,192.168.1.1,UDP,normal
1055,9.905655705578726,85.91.159.194,192.168.1.1,ICMP,normal
309,287.500796120827,238.97.37.14,192.168.1.1,TCP,ddos
63,0.5833740654205387,3.44.60.28,192.168.1.1,TCP,port_scan
565,683.0358934454489,108.57.12.44,192.168.1.1,TCP,ddos
1332,6.663101803338976,215.137.166.175,192.168.1.1,TCP,normal
1408,9.466035559698755,175.149.167.211,192.168.1.1,TCP,normal
1417,3.8091691712419133,40.26.82.237,192.168.1.1,UDP,normal
1018,7.180322885618801,143.234.165.12,192.168.1.1,ICMP,normal
1175,696.2204259539993,38.238.155.49,192.168.1.1,TCP,ddos
594,208.71256220086462,156.136.23.44,192.168.1.1,TCP,ddos
260,231.85810722705085,155.96.120.25,192.168.1.1,TCP,ddos
721,5.83629200881961,98.194.136.18,192.168.1.1,ICMP,normal
67,9.56566584312966,76.215.201.146,192.168.1.1,TCP,normal
782,9.13514108092455,242.169.97.222,192.168.1.1,ICMP,normal
195,4.459167665819764,194.159.85.159,192.168.1.1,ICMP,normal
75,0.9747124477471336,104.91.181.21,192.168.1.1,UDP,port_scan
536,7.104280916433809,183.80.240.238,192.168.1.1,TCP,normal
609,721.0000932776032,7.152.50.9,192.168.1.1,TCP,ddos
176,880.9956795433919,216.199.91.10,192.168.1.1,TCP,ddos
296,9.905320808494453,254.102.56.90,192.168.1.1,TCP,normal
531,6.302838166980492,251.204.166.13,192.168.1.1,TCP,normal
1469,4.066059950229005,72.229.196.55,192.168.1.1,ICMP,normal
588,2.910589908330997,167.21.20.69,192.168.1.1,ICMP,normal
378,1.347022604383362,26.28.229.47,192.168.1.1,TCP,normal
327,0.24170115557081479,112.40.246.34,192.168.1.1,UDP,normal
464,1.8773302973711954,91.224.200.241,192.168.1.1,UDP,normal
63,0.5352377864978503,23.88.6.239,192.168.1.1,UDP,port_scan
1053,4.385108482830264,36.222.134.72,192.168.1.1,ICMP,normal
937,0.11428327212594433,109.234.86.157,192.168.1.1,UDP,normal
628,7.468665289864199,206.241.252.226,192.168.1.1,ICMP,normal
484,3.814927161874828,43.11.168.98,192.168.1.1,ICMP,normal
468,4.751563924596924,88.6.51.163,192.168.1.1,UDP,normal
414,0.49784519768438185,133.95.187.63,192.168.1.1,UDP,normal
1271,358.77060869486763,56.198.100.16,192.168.1.1,TCP,ddos
262,1.3768138882222394,82.176.34.98,192.168.1.1,ICMP,normal
540,5.599377413351126,80.28.160.4,192.168.1.1,ICMP,normal
917,6.156994770465152,189.117.243.50,192.168.1.1,UDP,normal
431,2.269031931580402,181.20.89.253,192.168.1.1,TCP,normal
476,9.141810485952767,5.182.255.130,192.168.1.1,TCP,normal
629,7.812965425146517,127.145.13.229,192.168.1.1,ICMP,normal
849,519.8458921042941,50.112.176.29,192.168.1.1,TCP,ddos
279,2.764064733720642,183.239.240.254,192.168.1.1,UDP,normal
747,290.04066047614344,90.86.187.11,192.168.1.1,TCP,ddos
1265,4.890618435197275,50.149.178.130,192.168.1.1,UDP,normal
1030,224.84088980116795,70.222.144.32,192.168.1.1,TCP,ddos
718,3.05379057728349,103.119.127.38,192.168.1.1,UDP,normal
432,908.0365681537787,25.81.182.26,192.168.1.1,TCP,ddos
729,2.327231898129831,113.43.198.170,192.168.1.1,UDP,normal
671,9.529700386388415,13.36.36.253,192.168.1.1,TCP,normal
1390,3.7891542832727425,222.202.79.9,192.168.1.1,TCP,normal
927,8.897987525311,175.204.43.120,192.168.1.1,TCP,normal
62,0.9494945803419096,120.89.49.194,192.168.1.1,UDP,port_scan
1017,3.3674007468119354,126.147.236.213,192.168.1.1,ICMP,normal
315,9.862004822355289,171.118.34.248,192.168.1.1,UDP,normal
245,1.4654943039758332,180.29.42.244,192.168.1.1,ICMP,normal
885,8.809931964160233,134.233.136.222,192.168.1.1,ICMP,normal
1476,9.914572949043677,152.29.91.209,192.168.1.1,TCP,normal
1396,7.425173957530967,224.229.72.172,192.168.1.1,TCP,normal
872,7.851543309576074,177.22.252.239,192.168.1.1,ICMP,normal
1428,9.24016460210398,97.128.24.13,192.168.1.1,UDP,normal
406,5.071369002538587,192.225.55.166,192.168.1.1,ICMP,normal
261,9.364462603732001,142.12.106.75,192.168.1.1,TCP,normal
55,0.623460014004891,214.151.211.232,192.168.1.1,UDP,port_scan
1456,1.060433363398679,187.207.49.64,192.168.1.1,TCP,normal
340,2.1897685808284675,42.142.111.55,192.168.1.1,TCP,normal
198,3.5411433865343076,146.90.166.207,192.168.1.1,ICMP,normal
649,3.500025816195874,61.231.40.114,192.168.1.1,ICMP,normal
573,278.33133860459407,23.45.202.23,192.168.1.1,TCP,ddos
464,0.20614280657067027,244.69.108.134,192.168.1.1,ICMP,normal
851,3.3588039864347485,12.216.2.6,192.168.1.1,TCP,normal
566,8.339936203007069,167.3.65.221,192.168.1.1,UDP,normal
43,0.6873013437400185,145.81.127.68,192.168.1.1,TCP,port_scan
1464,7.021097963599331,22.121.30.30,192.168.1.1,UDP,normal
159,4.076000052219025,59.235.246.252,192.168.1.1,UDP,normal
1245,6.574258295971099,118.30.190.93,192.168.1.1,TCP,normal
80,0.7925637989837868,128.104.115.71,192.168.1.1,TCP,port_scan
390,4.831648234038492,221.220.63.105,192.168.1.1,ICMP,normal
140,4.99783755698509,127.240.4.137,192.168.1.1,TCP,normal
1177,9.584882279339983,219.203.199.67,192.168.1.1,UDP,normal
53,0.9486251935951365,207.61.53.252,192.168.1.1,TCP,port_scan
920,3.159065440417924,163.26.91.237,192.168.1.1,ICMP,normal
1171,8.690455104785508,130.189.30.120,192.168.1.1,ICMP,normal
893,2.93980330050399,181.54.75.170,192.168.1.1,UDP,normal
143,9.889765714514212,18.65.73.50,192.168.1.1,ICMP,normal
64,0.9859183326812541,203.20.70.126,192.168.1.1,TCP,port_scan
677,8.252899056651508,194.191.22.254,192.168.1.1,ICMP,normal
818,6.03940635484917,25.214.134.162,192.168.1.1,UDP,normal
1427,7.644537138110905,220.86.125.41,192.168.1.1,UDP,normal
1008,6.343998686859686,158.159.174.10,192.168.1.1,ICMP,normal
635,5.16650958508085,163.22.131.202,192.168.1.1,UDP,normal
603,0.6989865571840063,25.175.218.43,192.168.1.1,ICMP,normal
187,7.480240108404441,31.211.71.251,192.168.1.1,ICMP,normal
1207,8.656010491695419,179.80.183.113,192.168.1.1,TCP,normal
1420,632.78772497687,242.163.185.19,192.168.1.1,TCP,ddos
1431,6.951180125401933,79.19.223.184,192.168.1.1,UDP,normal
1483,3.5585527609145595,12.143.127.47,192.168.1.1,ICMP,normal
66,0.8315202608770119,49.70.165.88,192.168.1.1,UDP,port_scan
1079,3.9212837255420987,85.149.83.50,192.168.1.1,UDP,normal
200,4.075551761578874,194.19.197.64,192.168.1.1,UDP,normal
501,8.812019341938024,133.169.20.187,192.168.1.1,TCP,normal
970,1.069315292018084,142.179.51.225,192.168.1.1,TCP,normal
146,7.9150316920337325,184.113.197.42,192.168.1.1,UDP,normal
1101,6.4847310031197765,90.210.196.40,192.168.1.1,ICMP,normal
1316,6.564277200701162,150.252.42.33,192.168.1.1,UDP,normal
1041,4.2669156191753395,161.118.25.106,192.168.1.1,UDP,normal
843,5.949790516582746,69.203.144.131,192.168.1.1,ICMP,normal
910,185.3291480847601,3.124.178.30,192.168.1.1,TCP,ddos
467,3.5682251765692308,203.6.175.89,192.168.1.1,UDP,normal
1209,0.6185574137503813,52.227.159.30,192.168.1.1,ICMP,normal
1317,5.90025266055811,133.124.72.223,192.168.1.1,TCP,normal
275,0.1631328555033342,151.39.50.230,192.168.1.1,TCP,normal
276,9.199431911028983,255.177.120.47,192.168.1.1,ICMP,normal
133,3.5911348712519056,189.111.146.69,192.168.1.1,TCP,normal
341,5.284826408651179,184.207.231.64,192.168.1.1,TCP,normal
1414,5.201457343249947,101.211.183.88,192.168.1.1,UDP,normal
723,0.5722613106384616,248.209.211.54,192.168.1.1,TCP,normal
319,7.163258807285911,150.125.85.53,192.168.1.1,UDP,normal
224,6.866523604967573,89.120.31.253,192.168.1.1,UDP,normal
1040,6.120136655010298,20.163.224.114,192.168.1.1,UDP,normal
1094,3.680904813982204,11.134.124.172,192.168.1.1,ICMP,normal
1205,0.4833994172840811,203.128.80.151,192.168.1.1,ICMP,normal
424,6.200821509909612,143.79.227.31,192.168.1.1,TCP,normal
640,8.4782940976974,224.167.178.12,192.168.1.1,TCP,normal
976,8.97902590324938,132.221.78.68,192.168.1.1,ICMP,normal
214,793.1859964538094,39.215.147.16,192.168.1.1,TCP,ddos
1024,0.8523863775888573,172.29.57.52,192.168.1.1,UDP,normal
361,6.096947410616502,171.158.41.140,192.168.1.1,ICMP,normal
75,0.9068991938112415,14.77.188.124,192.168.1.1,UDP,port_scan
54,0.5937160503110607,7.62.231.113,192.168.1.1,TCP,port_scan
94,0.903207929620494,196.61.195.15,192.168.1.1,UDP,port_scan
884,718.8392059576914,25.132.58.46,192.168.1.1,TCP,ddos
1208,5.8726424279835685,192.49.249.125,192.168.1.1,UDP,normal
1468,5.271021756389668,210.46.70.182,192.168.1.1,ICMP,normal
107,435.22818519184307,33.45.50.11,192.168.1.1,TCP,ddos
81,0.6581740092955781,148.192.226.84,192.168.1.1,TCP,port_scan
925,8.311039353435403,201.214.166.237,192.168.1.1,UDP,normal
1007,980.9323560384923,168.124.56.32,192.168.1.1,TCP,ddos
1002,375.90408649396005,84.166.188.6,192.168.1.1,TCP,ddos
586,9.732180318146463,188.215.220.48,192.168.1.1,TCP,normal
373,9.371100538921636,63.102.31.128,192.168.1.1,ICMP,normal
316,4.398544202853211,240.31.222.135,192.168.1.1,UDP,normal
781,0.8162682285228081,89.251.139.1,192.168.1.1,ICMP,normal
994,201.5360654502945,253.171.211.16,192.168.1.1,TCP,ddos
527,6.163840338941464,232.29.239.117,192.168.1.1,UDP,normal
1311,7.5357798055592164,248.241.207.20,192.168.1.1,UDP,normal
1100,1.338366041979735,66.12.144.228,192.168.1.1,ICMP,normal
543,176.37700734547929,154.182.230.17,192.168.1.1,TCP,ddos
467,1.463844714285032,233.117.165.253,192.168.1.1,ICMP,normal
1490,1.4491565784758047,178.89.71.146,192.168.1.1,UDP,normal
673,305.1930020586494,131.16.183.48,192.168.1.1,TCP,ddos
215,190.63095648222395,115.131.204.29,192.168.1.1,TCP,ddos
741,8.299200350758854,3.225.243.176,192.168.1.1,TCP,normal
607,7.665520185536784,173.160.49.52,192.168.1.1,TCP,normal
1157,5.859200031244289,103.187.37.137,192.168.1.1,UDP,normal
956,3.09011280622962,170.16.7.150,192.168.1.1,UDP,normal
366,2.8789295965639266,20.72.105.228,192.168.1.1,UDP,normal
139,7.6901436383912145,50.185.91.225,192.168.1.1,TCP,normal
118,5.119051541094763,164.70.194.173,192.168.1.1,TCP,normal
595,3.892267779154142,164.192.57.180,192.168.1.1,ICMP,normal
91,363.07294804908776,114.156.191.22,192.168.1.1,TCP,ddos
957,6.591262081078967,238.153.117.248,192.168.1.1,ICMP,normal
90,0.520804840327134,77.15.236.153,192.168.1.1,TCP,port_scan
1169,8.14102475891097,200.165.181.146,192.168.1.1,TCP,normal
1331,1.9640127367842999,17.56.74.14,192.168.1.1,ICMP,normal
40,0.3816282672008052,40.191.155.30,192.168.1.1,TCP,port_scan
1283,4.578861703380223,255.188.244.48,192.168.1.1,UDP,normal
697,8.827390421880676,253.248.170.241,192.168.1.1,TCP,normal
544,5.54987571341209,146.46.210.66,192.168.1.1,ICMP,normal
288,130.55544445421316,13.128.25.1,192.168.1.1,TCP,ddos
51,0.46104189160508746,17.142.218.104,192.168.1.1,UDP,port_scan
282,0.7979123906696625,211.108.131.220,192.168.1.1,UDP,normal
139,8.131628162341242,195.129.126.176,192.168.1.1,ICMP,normal
68,0.9937956436765952,126.128.140.2,192.168.1.1,TCP,port_scan
491,1.2752908494259538,81.31.121.139,192.168.1.1,ICMP,normal
1373,104.27247361631548,108.10.38.18,192.168.1.1,TCP,ddos
547,5.914008157361614,51.39.219.221,192.168.1.1,ICMP,normal
525,8.381233003564708,166.5.201.180,192.168.1.1,UDP,normal
674,4.353743592780282,241.239.77.160,192.168.1.1,TCP,normal
1270,1.1195176578903676,147.29.127.225,192.168.1.1,ICMP,normal
50,0.7880326359658979,117.246.68.145,192.168.1.1,TCP,port_scan
546,2.9077900660372413,103.91.130.221,192.168.1.1,UDP,normal
85,0.8582826926183484,190.164.159.39,192.168.1.1,UDP,port_scan
275,3.7210713148766326,166.57.113.243,192.168.1.1,ICMP,normal
699,3.2527473192092646,35.13.173.21,192.168.1.1,UDP,normal
1407,4.122138987761178,163.75.246.124,192.168.1.1,TCP,normal
360,1.8378250214660201,5.48.66.191,192.168.1.1,TCP,normal
425,141.47213305010496,222.19.172.15,192.168.1.1,TCP,ddos
1370,5.358813186960426,70.217.116.28,192.168.1.1,TCP,normal
1136,9.242513723003698,165.209.223.87,192.168.1.1,TCP,normal
1076,9.229514731892237,32.207.20.220,192.168.1.1,TCP,normal
364,0.721281763040093,129.80.64.179,192.168.1.1,UDP,normal
518,1.2887034135037236,120.118.85.51,192.168.1.1,UDP,normal
1432,460.3337815022773,230.134.109.9,192.168.1.1,TCP,ddos
79,0.7468875304412005,4.39.87.8,192.168.1.1,UDP,port_scan
990,678.8212345271095,205.172.245.35,192.168.1.1,TCP,ddos
908,400.251483896698,136.145.233.6,192.168.1.1,TCP,ddos
104,2.019942997823444,239.143.124.36,192.168.1.1,ICMP,normal
251,9.802330755267787,173.192.64.177,192.168.1.1,UDP,normal
1429,6.082633053672267,146.201.116.253,192.168.1.1,TCP,normal
989,6.78393402024527,213.189.111.243,192.168.1.1,UDP,normal
1268,4.133184689064983,98.57.53.2,192.168.1.1,UDP,normal
1428,4.696193665510084,154.159.31.5,192.168.1.1,UDP,normal
945,1.7138485318660963,153.194.110.251,192.168.1.1,TCP,normal
41,0.8976260881235837,190.158.75.187,192.168.1.1,TCP,port_scan
941,9.906482630149775,190.47.5.101,192.168.1.1,ICMP,normal
72,0.5035066284188012,220.23.226.128,192.168.1.1,UDP,port_scan
1142,9.213860505563842,45.238.120.164,192.168.1.1,ICMP,normal
228,9.505613058225002,227.58.75.177,192.168.1.1,TCP,normal
45,0.9596041754284522,157.15.23.16,192.168.1.1,UDP,port_scan
894,2.382197306499181,87.234.115.191,192.168.1.1,UDP,normal
1179,720.7254792874099,208.253.105.16,192.168.1.1,TCP,ddos
186,3.581196625308403,52.8.9.10,192.168.1.1,TCP,normal
576,0.12799143144647948,252.196.43.141,192.168.1.1,UDP,normal
620,2.402781242444321,10.186.178.123,192.168.1.1,UDP,normal
856,272.36060811550715,201.51.122.19,192.168.1.1,TCP,ddos
57,0.9803628534761886,104.15.151.145,192.168.1.1,UDP,port_scan
460,8.909042449302603,119.238.235.243,192.168.1.1,TCP,normal
637,1.7550084920410824,202.164.113.114,192.168.1.1,TCP,normal
43,0.27035906523565195,156.132.61.176,192.168.1.1,UDP,port_scan
1083,3.5435555801401066,79.194.10.12,192.168.1.1,ICMP,normal
600,5.768870678057093,171.127.36.133,192.168.1.1,ICMP,normal
899,0.5920021550122974,125.7.173.208,192.168.1.1,UDP,normal
866,7.660032218079748,134.174.223.71,192.168.1.1,TCP,normal
63,0.27474099481362413,154.113.133.113,192.168.1.1,UDP,port_scan
989,4.3161354408538575,137.254.194.187,192.168.1.1,ICMP,normal
702,7.309105740779753,148.113.131.187,192.168.1.1,UDP,normal
1048,6.0224827870692135,166.117.35.123,192.168.1.1,TCP,normal
1167,8.346238673986731,48.135.179.229,192.168.1.1,ICMP,normal
419,223.60439586882222,188.32.146.32,192.168.1.1,TCP,ddos
653,4.614574344348448,120.137.169.43,192.168.1.1,ICMP,normal
240,2.015603019485258,165.205.207.141,192.168.1.1,TCP,normal
772,484.702422951772,32.35.141.14,192.168.1.1,TCP,ddos
662,4.479088096920255,195.222.152.48,192.168.1.1,ICMP,normal
1240,454.45018401587646,166.57.108.49,192.168.1.1,TCP,ddos
720,8.554905342347944,244.125.35.131,192.168.1.1,ICMP,normal
664,9.962075878584628,148.107.235.79,192.168.1.1,ICMP,normal
970,912.3504807851683,121.63.241.4,192.168.1.1,TCP,ddos
245,100.93712086159478,163.208.64.39,192.168.1.1,TCP,ddos
107,2.9598893838644287,227.153.228.10,192.168.1.1,UDP,normal
906,516.9146388749788,56.133.143.28,192.168.1.1,TCP,ddos
78,0.6177128993956278,19.87.225.203,192.168.1.1,TCP,port_scan
57,0.5957897569126311,27.212.156.244,192.168.1.1,TCP,port_scan
497,9.023023387289195,180.52.208.107,192.168.1.1,UDP,normal
693,0.9332120541591002,28.120.70.159,192.168.1.1,TCP,normal
1239,9.658440344215622,7.156.248.185,192.168.1.1,TCP,normal
347,4.800150858172575,230.177.186.190,192.168.1.1,UDP,normal
893,7.44693408082068,234.39.173.88,192.168.1.1,TCP,normal
1390,684.0814959823014,123.83.67.3,192.168.1.1,TCP,ddos
553,602.2315997716969,219.105.195.41,192.168.1.1,TCP,ddos
695,6.773592191582622,56.182.167.78,192.168.1.1,ICMP,normal
697,8.991602768800997,79.25.158.199,192.168.1.1,ICMP,normal
303,137.71956954260727,142.214.137.30,192.168.1.1,TCP,ddos
1304,2.120448524395562,250.16.21.146,192.168.1.1,UDP,normal
45,0.13038480290609633,181.178.120.95,192.168.1.1,UDP,port_scan
657,0.8232119169849621,210.35.120.44,192.168.1.1,TCP,normal
881,7.025790520059815,165.230.76.63,192.168.1.1,ICMP,normal
1431,8.005454883712645,97.178.129.115,192.168.1.1,ICMP,normal
883,5.28437628596204,122.1.129.126,192.168.1.1,UDP,normal
69,0.580026183908125,144.174.197.68,192.168.1.1,UDP,port_scan
1211,9.94072627815455,238.160.105.135,192.168.1.1,TCP,normal
539,977.8968048086059,26.230.234.42,192.168.1.1,TCP,ddos
855,8.644774454610772,250.240.196.162,192.168.1.1,TCP,normal
1111,6.92504599683298,152.155.215.227,192.168.1.1,TCP,normal
1063,0.11832797420444079,225.15.102.59,192.168.1.1,UDP,normal
241,7.214009596935646,240.94.40.222,192.168.1.1,TCP,normal
1386,4.924083763717606,69.155.92.172,192.168.1.1,UDP,normal
529,509.9004702689,91.3.187.21,192.168.1.1,TCP,ddos
891,3.2720523412451024,243.48.214.239,192.168.1.1,TCP,normal
